Lines,Lon,VehicleNumber,Time,Lat,Brigade
148,21.0473866,8826,2024-02-20 19:34:32,52.1508425,9
143,21.1201025,8827,2024-02-20 19:34:28,52.2373838,5
520,21.0155475,8829,2024-02-20 19:34:32,52.2168401,3
502,21.160801,8832,2024-02-20 19:34:29,52.225888,464
523,21.0877756,8835,2024-02-20 19:34:31,52.2502275,018
502,21.2174578,8836,2024-02-20 19:34:36,52.2145325,09
502,21.2176028,8839,2024-02-20 19:34:27,52.214494,463
704,21.3315256,8841,2024-02-20 19:34:31,52.2130328,03
502,21.0932235,8842,2024-02-20 19:34:33,52.2354195,468
138,20.9967885,8843,2024-02-20 19:34:33,52.186876,011
188,21.1089205,8844,2024-02-20 19:34:32,52.2453423,3
E-2,21.1168355,8845,2024-02-20 19:34:30,52.23342,01
520,21.0293611,8848,2024-02-20 19:34:20,52.2203861,7
704,21.2222966,8850,2024-02-20 19:34:31,52.2237271,1
182,20.974216,8851,2024-02-20 19:34:31,52.218528,9
143,21.1594581,8852,2024-02-20 19:34:31,52.2587691,8
523,20.8983793,8853,2024-02-20 19:34:28,52.2584303,12
523,21.1064668,8854,2024-02-20 19:34:32,52.2476706,3
140,21.1213778,8864,2024-02-20 19:34:34,52.3426986,1
500,21.046524,8865,2024-02-20 19:34:35,52.281844,2
512,21.074988,8867,2024-02-20 19:34:29,52.287149,5
500,20.994788,8868,2024-02-20 19:34:32,52.258026,1
138,21.0442995,8870,2024-02-20 19:34:31,52.2655766,6
340,21.045933,8873,2024-02-20 19:34:28,52.264771,06
500,20.9821933,8874,2024-02-20 19:34:34,52.2532411,7
162,21.0349698,8875,2024-02-20 19:34:33,52.2557903,3
245,21.0443571,8876,2024-02-20 19:34:32,52.26514,2
512,21.044968,8877,2024-02-20 19:34:28,52.250499,4
162,21.03461,8878,2024-02-20 19:34:35,52.2246086,6
172,20.9850151,8883,2024-02-20 19:34:34,52.1981845,1
172,21.048593,8884,2024-02-20 19:34:29,52.1781158,8
504,20.981256,8886,2024-02-20 19:34:27,52.19006,7
162,20.9974631,8887,2024-02-20 19:31:28,52.1874505,014
174,20.997421,8888,2024-02-20 19:34:17,52.187476,09
143,21.177459,8889,2024-02-20 19:34:26,52.256998,09
143,21.0316453,8890,2024-02-20 19:34:31,52.2209795,4
522,20.9979161,8891,2024-02-20 19:34:32,52.1876535,09
138,21.001765,8892,2024-02-20 19:34:35,52.1768733,9
148,21.0873981,8893,2024-02-20 19:34:31,52.2447558,6
501,21.0491408,8894,2024-02-20 19:34:35,52.1777836,2
136,20.9563285,8895,2024-02-20 19:34:34,52.2375711,1
136,20.9966661,8896,2024-02-20 19:34:35,52.1854358,3
187,21.0080223,8897,2024-02-20 19:33:16,52.1890198,8
143,20.9971301,8898,2024-02-20 19:34:31,52.1863085,09
141,21.050331,8899,2024-02-20 19:34:19,52.225588,10
104,21.030931,9061,2024-02-20 19:34:06,52.293575,1
161,21.176411,9062,2024-02-20 19:34:34,52.184208,1
161,21.172173,9064,2024-02-20 19:34:34,52.184299,2
314,21.017063,9068,2024-02-20 19:34:33,52.30703,1
211,20.943523,9069,2024-02-20 19:34:30,52.339169,461
211,20.978762,9070,2024-02-20 19:34:36,52.301739,1
211,20.968552,9071,2024-02-20 19:34:36,52.32077,2
211,20.993475,9073,2024-02-20 19:34:15,52.299568,09
133,20.944927,9076,2024-02-20 19:34:08,52.32304,1
211,20.941647,9078,2024-02-20 19:34:33,52.333221,010
211,20.996183,9079,2024-02-20 19:34:35,52.296986,011
104,21.031384,9082,2024-02-20 19:33:54,52.327652,2
262,21.053719,9083,2024-02-20 19:34:34,52.276382,2
314,21.029524,9084,2024-02-20 19:34:09,52.316834,4
314,20.995045,9085,2024-02-20 19:34:08,52.31147,2
211,20.966618,9086,2024-02-20 19:34:33,52.322205,3
211,20.974188,9088,2024-02-20 19:34:12,52.317833,012
900,20.946959,9089,2024-02-20 19:34:05,52.340122,1
262,21.087851,9090,2024-02-20 19:34:35,52.286549,1
332,21.015209,9093,2024-02-20 19:34:37,52.318027,1
314,20.952806,9094,2024-02-20 19:34:36,52.317341,454
239,21.0376165,9201,2024-02-20 19:34:37,52.1540761,574
305,21.152078,9202,2024-02-20 19:34:32,52.201651,1
203,20.8823313,9203,2024-02-20 19:34:33,52.2079258,472
264,21.0839128,9204,2024-02-20 19:34:31,52.1676856,1
Z12,20.902352,9205,2024-02-20 19:34:36,52.28376,1
815,20.9909096,9206,2024-02-20 19:34:37,52.127649,572
809,20.9872185,9207,2024-02-20 19:34:35,52.1151811,775
164,21.074348,9208,2024-02-20 19:34:33,52.168261,1
349,20.903535,9210,2024-02-20 19:34:33,52.202824,1
133,20.981008,9211,2024-02-20 19:34:35,52.3515573,2
201,20.9251764,9212,2024-02-20 19:34:37,52.260685,2
164,21.064764,9214,2024-02-20 19:34:08,52.192227,2
201,20.9346943,9215,2024-02-20 19:34:34,52.2583663,3
211,21.001008,9219,2024-02-20 19:34:32,52.291531,5
133,20.9523018,9220,2024-02-20 19:34:37,52.3170679,348
201,20.9321245,9226,2024-02-20 19:34:37,52.2674052,1
209,21.0215578,9227,2024-02-20 19:34:33,52.1431183,571
209,21.038288,9228,2024-02-20 19:34:37,52.154114,573
203,20.9264951,9229,2024-02-20 19:34:37,52.2830081,1
203,20.9282548,9230,2024-02-20 19:34:37,52.2913021,472
211,20.9253983,9231,2024-02-20 19:34:32,52.3483073,6
999,20.8822396,9232,2024-02-20 19:34:37,52.2070493,1
201,20.9487943,9242,2024-02-20 19:34:32,52.2415123,4
209,20.8816253,9245,2024-02-20 19:34:36,52.2076295,572
201,20.914269,9251,2024-02-20 19:34:36,52.235248,05
164,21.1387606,9252,2024-02-20 19:34:37,52.145716,3
211,20.9426605,9253,2024-02-20 19:34:34,52.342533,460
147,21.242647,9301,2024-02-20 19:34:30,52.218975,010
356,21.077259,9303,2024-02-20 19:34:34,52.268833,02
739,21.018921,9304,2024-02-20 19:34:33,52.170742,1
142,21.077684,9305,2024-02-20 19:34:33,52.268734,4
135,21.051411,9311,2024-02-20 19:34:17,52.247494,1
135,21.077101,9313,2024-02-20 19:34:30,52.268314,6
356,21.076591,9314,2024-02-20 19:34:36,52.268711,01
142,21.212784,9315,2024-02-20 19:34:33,52.16119,4
142,21.088188,9316,2024-02-20 19:34:30,52.244656,469
179,21.03438,9318,2024-02-20 19:34:34,52.156166,7
135,21.027018,9319,2024-02-20 19:34:37,52.259762,5
196,21.177505,9320,2024-02-20 19:34:35,52.256863,1
739,21.039661,9321,2024-02-20 19:34:33,52.080551,6
196,21.177479,9322,2024-02-20 19:34:36,52.256882,2
135,21.038498,9323,2024-02-20 19:34:31,52.264584,6
147,21.129745,9324,2024-02-20 19:34:34,52.201763,09
147,21.044674,9325,2024-02-20 19:34:37,52.237312,08
135,21.077444,9326,2024-02-20 19:34:35,52.268845,07
179,21.068659,9327,2024-02-20 19:34:37,52.128883,2
179,21.049683,9328,2024-02-20 19:34:35,52.137009,4
356,21.077324,9329,2024-02-20 19:34:33,52.268856,03
135,21.087751,9330,2024-02-20 19:34:37,52.245186,08
135,21.097399,9331,2024-02-20 19:34:35,52.234268,3
179,21.030758,9332,2024-02-20 19:34:30,52.148163,012
179,21.05295,9333,2024-02-20 19:34:35,52.134628,51
179,21.036901,9334,2024-02-20 19:34:33,52.162075,8
739,21.024254,9335,2024-02-20 19:34:32,52.179882,2
135,21.077545,9336,2024-02-20 19:34:36,52.267948,1
256,21.048431,9337,2024-02-20 19:34:35,52.29409,2
179,21.055468,9338,2024-02-20 19:34:36,52.153252,11
135,21.035587,9339,2024-02-20 19:34:31,52.251266,4
179,21.077538,9341,2024-02-20 19:34:30,52.268734,51
739,21.01837,9342,2024-02-20 19:34:36,52.120903,4
147,21.077095,9343,2024-02-20 19:34:36,52.268856,07
179,21.068476,9344,2024-02-20 19:34:37,52.128998,3
135,21.101156,9345,2024-02-20 19:34:35,52.240978,2
739,21.024334,9346,2024-02-20 19:34:37,52.099449,426
142,21.240704,9347,2024-02-20 19:34:30,52.168785,5
179,21.056446,9348,2024-02-20 19:34:36,52.152363,5
739,21.024107,9349,2024-02-20 19:34:37,52.179909,3
198,21.223654,9350,2024-02-20 19:34:35,52.253857,1
142,21.138063,9351,2024-02-20 19:34:36,52.193859,1
179,21.035969,9352,2024-02-20 19:34:36,52.145596,6
198,21.077574,9353,2024-02-20 19:34:33,52.268829,04
179,21.024611,9354,2024-02-20 19:34:32,52.155964,10
256,21.077124,9355,2024-02-20 19:34:37,52.268875,03
198,21.239931,9356,2024-02-20 19:34:37,52.216133,2
256,21.065483,9357,2024-02-20 19:34:36,52.327991,1
147,21.07773,9358,2024-02-20 19:34:29,52.26862,06
142,21.127712,9359,2024-02-20 19:34:36,52.234131,3
326,21.030294,9403,2024-02-20 19:34:26,52.293518,2
516,20.975826,9405,2024-02-20 19:34:11,52.315876,4
157,20.985489,9411,2024-02-20 19:34:33,52.269733,7
152,21.059519,9412,2024-02-20 19:34:31,52.316486,5
743,20.957037,9413,2024-02-20 19:34:37,52.265633,04
157,20.963823,9414,2024-02-20 19:34:37,52.207981,4
157,20.976395,9415,2024-02-20 19:34:32,52.289886,8
176,20.982185,9416,2024-02-20 19:34:34,52.355556,2
152,21.01935,9417,2024-02-20 19:34:32,52.333557,4
516,20.94418,9418,2024-02-20 19:34:32,52.339123,2
103,20.945202,9419,2024-02-20 19:34:33,52.265823,5
516,20.968666,9420,2024-02-20 19:34:37,52.320641,1
157,20.986029,9422,2024-02-20 19:33:39,52.240967,6
157,20.972313,9423,2024-02-20 19:34:09,52.282417,10
152,20.952267,9424,2024-02-20 19:34:32,52.316864,2
103,20.962053,9427,2024-02-20 19:34:35,52.258911,1
157,20.994268,9429,2024-02-20 19:34:32,52.229191,430
176,21.012455,9430,2024-02-20 19:34:33,52.299465,04
234,21.014118,9431,2024-02-20 19:34:34,52.310307,1
103,20.93335,9432,2024-02-20 19:34:30,52.289005,6
234,21.054722,9433,2024-02-20 19:34:30,52.324703,2
176,21.015213,9434,2024-02-20 19:34:30,52.318604,03
103,20.951609,9435,2024-02-20 19:34:33,52.288383,7
104,21.031342,9436,2024-02-20 19:34:33,52.327869,04
326,20.985384,9437,2024-02-20 19:33:51,52.308647,07
157,21.013535,9438,2024-02-20 19:34:37,52.317059,9
103,20.969275,9439,2024-02-20 19:34:21,52.224716,3
516,21.000956,9440,2024-02-20 19:34:33,52.29118,5
234,21.067085,9441,2024-02-20 19:34:29,52.338673,3
157,20.96426,9442,2024-02-20 19:34:24,52.207924,3
152,21.015394,9443,2024-02-20 19:34:35,52.318443,06
103,20.968,9444,2024-02-20 19:34:36,52.228855,2
103,21.015034,9445,2024-02-20 19:34:35,52.318153,08
326,20.968611,9446,2024-02-20 19:34:32,52.272079,5
326,20.988651,9447,2024-02-20 19:34:10,52.304203,4
516,20.9384,9448,2024-02-20 19:34:34,52.33839,3
157,21.014519,9449,2024-02-20 19:34:34,52.317921,011
157,20.997486,9450,2024-02-20 19:34:36,52.254593,1
157,20.981537,9451,2024-02-20 19:34:28,52.217007,5
103,20.965534,9452,2024-02-20 19:34:31,52.235008,4
176,20.997236,9453,2024-02-20 19:34:36,52.319221,1
152,20.96035,9454,2024-02-20 19:34:31,52.316696,3
103,20.92705,9455,2024-02-20 19:34:35,52.290199,010
326,21.0473,9457,2024-02-20 19:34:33,52.335716,3
326,21.053453,9459,2024-02-20 19:34:34,52.338837,1
146,21.2045794,946,2024-02-20 19:34:36,52.1594774,3
712,20.882771833,9501,2024-02-20 19:34:37,52.207398667,02
121,20.932553833,9502,2024-02-20 19:34:36,52.288055,1
149,20.9133515,9503,2024-02-20 19:34:35,52.238848333,662
121,20.965408,9505,2024-02-20 19:34:36,52.283345,3
194,20.882407,9506,2024-02-20 19:34:35,52.207718333,06
149,20.873746,9507,2024-02-20 19:34:36,52.249085167,1
159,20.963195333,9508,2024-02-20 19:34:35,52.216711667,2
715,20.942862333,9509,2024-02-20 19:34:29,52.174229833,55
311,20.882786833,9510,2024-02-20 19:34:34,52.207638333,06
159,20.960665333,9511,2024-02-20 19:34:33,52.216102833,4
311,20.882699167,9512,2024-02-20 19:34:34,52.207539333,05
737,20.882456167,9513,2024-02-20 19:34:36,52.2073905,09
220,20.898038,9514,2024-02-20 19:34:35,52.248009167,5
311,21.073412167,9515,2024-02-20 19:34:36,52.254546,04
159,21.047330167,9516,2024-02-20 19:34:35,52.212297167,6
194,20.869669667,9517,2024-02-20 19:34:37,52.201792833,06
220,20.882593833,9519,2024-02-20 19:34:33,52.2069005,07
159,20.954734833,9520,2024-02-20 19:34:37,52.211992,1
737,20.9516185,9522,2024-02-20 19:34:34,52.068223667,56
220,20.9191605,9523,2024-02-20 19:34:36,52.1753385,1
220,20.906024333,9524,2024-02-20 19:34:36,52.255279167,3
194,20.929490333,9525,2024-02-20 19:34:37,52.224573667,2
707,20.925292667,9526,2024-02-20 19:34:36,52.158921167,02
737,21.0300485,9527,2024-02-20 19:34:34,52.153128667,057
194,20.882073,9529,2024-02-20 19:34:37,52.196286167,1
159,21.015661333,9530,2024-02-20 19:34:35,52.223102,8
715,20.920900333,9531,2024-02-20 19:34:34,52.153257,058
715,21.017932167,9532,2024-02-20 19:34:37,52.141200667,53
159,21.007581167,9533,2024-02-20 19:34:35,52.2228885,3
220,20.893283833,9534,2024-02-20 19:34:35,52.209094167,2
220,20.882966,9535,2024-02-20 19:34:36,52.206537333,3
194,20.9172735,9536,2024-02-20 19:34:37,52.220335667,4
220,20.9250015,9537,2024-02-20 19:34:31,52.260689833,4
220,20.897697667,9538,2024-02-20 19:34:36,52.184302333,08
715,21.017409333,9539,2024-02-20 19:34:35,52.111167,61
737,20.972470333,9540,2024-02-20 19:34:36,52.0934705,54
712,20.9054195,9541,2024-02-20 19:34:30,52.238862167,02
712,20.916768667,9543,2024-02-20 19:34:28,52.239668833,1
194,20.930607833,9545,2024-02-20 19:34:34,52.225027333,63
220,20.882486167,9547,2024-02-20 19:34:36,52.2075405,09
220,20.8929615,9548,2024-02-20 19:34:35,52.208634167,6
194,20.88268,9549,2024-02-20 19:34:35,52.207186167,07
311,21.100541167,9550,2024-02-20 19:34:33,52.222212833,06
194,20.913379167,9551,2024-02-20 19:34:36,52.2088035,65
743,20.699882333,9552,2024-02-20 19:34:36,52.210881833,3
707,21.019168667,9553,2024-02-20 19:34:33,52.091043667,1
121,20.968005667,9554,2024-02-20 19:34:33,52.271963833,2
737,21.029978333,9556,2024-02-20 19:34:36,52.1587825,52
159,21.059831167,9557,2024-02-20 19:34:35,52.207925167,7
149,20.905711833,9559,2024-02-20 19:34:34,52.238906833,663
159,21.085175667,9560,2024-02-20 19:34:35,52.193236,5
743,20.900930333,9561,2024-02-20 19:34:33,52.239188667,2
226,21.014191,9671,2024-02-20 19:34:29,52.318604,04
212,21.026836,9672,2024-02-20 19:34:37,52.259804,1
736,20.99581,9675,2024-02-20 19:34:32,52.29697,1
204,21.07736,9678,2024-02-20 19:34:36,52.324306,2
110,20.969366,9679,2024-02-20 19:34:36,52.271843,71
110,20.878147,9685,2024-02-20 19:34:34,52.295395,72
212,21.052032,9686,2024-02-20 19:34:37,52.29274,2
212,21.0271199,9689,2024-02-20 19:34:37,52.2596262,5
N14,21.014286,9690,2024-02-20 19:34:33,52.318539,124
226,21.030577,9693,2024-02-20 19:34:33,52.293571,2
212,21.052139,9694,2024-02-20 19:34:34,52.26936,4
212,21.045643,9696,2024-02-20 19:34:36,52.292061,3
226,21.048719,9697,2024-02-20 19:34:33,52.340252,3
204,21.07947,9698,2024-02-20 19:34:36,52.323204,1
226,21.035789,9699,2024-02-20 19:34:35,52.300327,1
167,20.8827,9801,2024-02-20 19:34:37,52.20743,015
185,21.03823,9802,2024-02-20 19:34:37,52.143693,2
185,21.02199,9803,2024-02-20 19:34:33,52.14269,1
167,20.882744,9804,2024-02-20 19:34:34,52.20734,2
185,20.974144,9805,2024-02-20 19:34:37,52.27916,7
167,20.88263,9806,2024-02-20 19:34:34,52.20757,014
131,21.047257,9807,2024-02-20 19:34:36,52.20711,13
167,21.07193,9808,2024-02-20 19:34:32,52.212525,013
131,21.0142,9811,2024-02-20 19:34:31,52.22568,12
131,21.0220872,9812,2024-02-20 19:34:37,52.213761,014
167,21.03913,9813,2024-02-20 19:34:33,52.20661,016
131,21.04909,9814,2024-02-20 19:34:32,52.204133,6
185,21.045067,9815,2024-02-20 19:34:37,52.2213288,432
185,20.97574,9816,2024-02-20 19:34:37,52.289704,8
131,21.084031,9817,2024-02-20 19:34:33,52.168152,4
167,21.0187531,9818,2024-02-20 19:34:34,52.2130585,2
131,21.063401,9819,2024-02-20 19:34:37,52.18703,5
167,20.897934,9820,2024-02-20 19:34:37,52.24769,10
167,20.954651,9821,2024-02-20 19:34:34,52.22791,12
817,20.88268,9822,2024-02-20 19:34:36,52.2075,02
185,21.04713,9823,2024-02-20 19:34:35,52.150727,12
167,20.986901,9824,2024-02-20 19:34:34,52.21628,1
131,21.068917,9825,2024-02-20 19:34:37,52.18145,7
167,21.08288,9826,2024-02-20 19:34:37,52.20836,3
167,20.99729,9827,2024-02-20 19:34:35,52.21697,4
167,20.942254,9828,2024-02-20 19:34:37,52.23923,8
131,21.06904,9829,2024-02-20 19:34:36,52.181275,2
131,21.00393,9830,2024-02-20 19:34:35,52.22971,9
167,21.059731,9831,2024-02-20 19:34:34,52.21271,5
167,20.89837,9832,2024-02-20 19:34:37,52.25826,9
167,20.898072,9833,2024-02-20 19:34:35,52.25513,017
817,20.882615,9834,2024-02-20 19:34:37,52.20745,03
185,21.06383,9835,2024-02-20 19:34:30,52.18686,11
185,21.034333,9836,2024-02-20 19:34:37,52.16747,3
167,21.00458,9837,2024-02-20 19:34:31,52.21698,6
185,21.050751,9838,2024-02-20 19:34:37,52.19832,5
185,21.04851,9839,2024-02-20 19:34:27,52.177781,4
185,20.984688,9840,2024-02-20 19:34:37,52.271042,9
185,21.02346,9841,2024-02-20 19:34:35,52.2449,6
131,21.002976,9842,2024-02-20 19:34:34,52.2291386,10
131,20.88263,9843,2024-02-20 19:34:37,52.20733,014
131,20.8892,9844,2024-02-20 19:34:32,52.20557,3
185,20.88261,9845,2024-02-20 19:34:32,52.207596,013
167,20.90387,9846,2024-02-20 19:34:33,52.23923,601
167,20.968003,9847,2024-02-20 19:34:34,52.214005,7
817,20.882454,9848,2024-02-20 19:34:33,52.20745,04
131,21.02018,9849,2024-02-20 19:34:35,52.211625,8
131,21.059212,9850,2024-02-20 19:34:37,52.19105,1
167,20.882851,9851,2024-02-20 19:34:37,52.207352,7
131,20.88281,9852,2024-02-20 19:34:34,52.207413,016
817,20.838341,9853,2024-02-20 19:34:32,52.17321,01
131,21.0131,9854,2024-02-20 19:34:36,52.2273255,11
193,21.016138,9901,2024-02-20 19:34:16,52.174,1
114,20.916964,9902,2024-02-20 19:34:21,52.312748,4
186,20.940947,9903,2024-02-20 19:34:27,52.328297,494
186,20.972164,9904,2024-02-20 19:34:25,52.320545,2
114,21.017998,9905,2024-02-20 19:34:36,52.291473,1
186,20.963556,9906,2024-02-20 19:34:27,52.207867,11
114,20.923288,9907,2024-02-20 19:34:00,52.276352,5
186,20.942268,9909,2024-02-20 19:34:36,52.334202,3
114,21.041847,9910,2024-02-20 19:34:22,52.300247,7
114,20.927809,9911,2024-02-20 19:34:36,52.291164,21
193,21.050215,9912,2024-02-20 19:34:35,52.158836,4
210,20.927999,9913,2024-02-20 19:34:36,52.292145,2
186,20.996315,9914,2024-02-20 19:34:33,52.287609,495
186,20.967819,9915,2024-02-20 19:34:37,52.319473,6
193,20.874453,9916,2024-02-20 19:34:36,52.278301,1
719,20.873358,9917,2024-02-20 19:34:28,52.279308,09
193,21.039444,9918,2024-02-20 19:34:31,52.154026,2
114,20.970284,9919,2024-02-20 19:34:33,52.264896,011
112,21.085144,9920,2024-02-20 19:34:36,52.304321,016
186,20.942194,9921,2024-02-20 19:34:37,52.334026,4
150,20.862669,9922,2024-02-20 19:34:28,52.348785,1
210,20.776947,9923,2024-02-20 19:34:34,52.303524,5
114,20.923613,9925,2024-02-20 19:34:30,52.280811,2
210,20.884144,9926,2024-02-20 19:34:10,52.286228,3
112,21.032043,9927,2024-02-20 19:34:35,52.293331,012
112,20.873308,9928,2024-02-20 19:34:16,52.279171,013
114,20.933062,9929,2024-02-20 19:34:19,52.306049,8
186,20.874224,9930,2024-02-20 19:34:08,52.279015,9
186,20.874376,9932,2024-02-20 19:34:36,52.278358,495
114,21.041908,9933,2024-02-20 19:34:37,52.292965,9
114,20.964079,9934,2024-02-20 19:34:02,52.266525,010
114,20.873861,9936,2024-02-20 19:34:10,52.27903,M22
112,20.873491,9937,2024-02-20 19:34:36,52.279449,014
114,20.873926,9938,2024-02-20 19:34:37,52.279041,9
186,20.963776,9941,2024-02-20 19:34:36,52.207851,10
114,20.87476,9943,2024-02-20 19:34:26,52.279003,M23
193,21.005924,9944,2024-02-20 19:34:33,52.172077,5
210,20.811378,9945,2024-02-20 19:34:05,52.308781,4
210,20.871998,9946,2024-02-20 19:34:36,52.287964,6
719,20.873589,9947,2024-02-20 19:34:34,52.279106,06
210,20.92841,9949,2024-02-20 19:34:25,52.290977,1
186,20.953133,9950,2024-02-20 19:34:29,52.262718,1
719,20.873777,9951,2024-02-20 19:34:26,52.279495,07
193,21.03689,9952,2024-02-20 19:34:32,52.161964,3
719,20.841265,9953,2024-02-20 19:34:09,52.250713,08
186,20.960295,9954,2024-02-20 19:34:35,52.216694,12
114,21.016045,9955,2024-02-20 19:34:12,52.295101,6
